Electrode_ID,Neuron_ID,Spike_Frame,Spike_Time_Seconds
Ch36,Ch36_U1,167793,4.194825
Ch0,Ch0_U1,167795,4.194875
Ch54,Ch54_U3,167956,4.1989
Ch51,Ch51_U1,167960,4.199
Ch0,Ch0_U1,167996,4.1999
Ch30,Ch30_U2,167996,4.1999
Ch30,Ch30_U1,168123,4.203075
Ch51,Ch51_U1,168203,4.205075
Ch30,Ch30_U1,168252,4.2063
Ch30,Ch30_U1,168441,4.211025
Ch51,Ch51_U1,168474,4.21185
Ch26,Ch26_U2,168675,4.216875
Ch0,Ch0_U1,168679,4.216975
Ch30,Ch30_U2,168871,4.221775
Ch31,Ch31_U1,168877,4.221925
Ch26,Ch26_U4,168904,4.2226
Ch0,Ch0_U1,168950,4.22375
Ch54,Ch54_U3,169062,4.22655
Ch26,Ch26_U3,169113,4.227825
Ch31,Ch31_U1,169124,4.2281
Ch30,Ch30_U2,169126,4.22815
Ch26,Ch26_U2,169240,4.231
Ch26,Ch26_U2,169468,4.2367
Ch30,Ch30_U2,169482,4.23705
Ch26,Ch26_U4,169684,4.2421
Ch51,Ch51_U1,169688,4.2422
Ch54,Ch54_U3,169746,4.24365
Ch30,Ch30_U1,169803,4.245075
Ch26,Ch26_U4,169861,4.246525
Ch54,Ch54_U3,169905,4.247625
Ch51,Ch51_U1,169924,4.2481
Ch54,Ch54_U3,170071,4.251775
Ch38,Ch38_U3,170087,4.252175
Ch26,Ch26_U3,170163,4.254075
Ch30,Ch30_U2,170185,4.254625
Ch54,Ch54_U2,170262,4.25655
Ch26,Ch26_U4,170300,4.2575
Ch54,Ch54_U2,170459,4.261475
Ch26,Ch26_U4,170520,4.263
Ch54,Ch54_U2,170636,4.2659
Ch26,Ch26_U4,170870,4.27175
Ch54,Ch54_U3,170940,4.2735
Ch30,Ch30_U2,171061,4.276525
Ch26,Ch26_U2,171409,4.285225
Ch30,Ch30_U1,171417,4.285425
Ch54,Ch54_U3,171618,4.29045
Ch26,Ch26_U4,171822,4.29555
Ch54,Ch54_U2,172002,4.30005
Ch30,Ch30_U2,172137,4.303425
Ch26,Ch26_U2,172270,4.30675
Ch54,Ch54_U3,172546,4.31365
Ch30,Ch30_U2,172577,4.314425
Ch26,Ch26_U4,172687,4.317175
Ch54,Ch54_U2,173499,4.337475
Ch31,Ch31_U2,173946,4.34865
Ch20,Ch20_U1,223937,5.598425
Ch20,Ch20_U2,224097,5.602425
Ch19,Ch19_U1,224109,5.602725
Ch0,Ch0_U1,224140,5.6035
Ch18,Ch18_U1,224140,5.6035
Ch26,Ch26_U2,224164,5.6041
Ch6,Ch6_U2,224172,5.6043
Ch13,Ch13_U1,224187,5.604675
Ch26,Ch26_U2,224189,5.604725
Ch12,Ch12_U1,224199,5.604975
Ch6,Ch6_U2,224201,5.605025
Ch26,Ch26_U2,224204,5.6051
Ch32,Ch32_U1,224204,5.6051
Ch12,Ch12_U1,224210,5.60525
Ch20,Ch20_U3,224212,5.6053
Ch26,Ch26_U3,224213,5.605325
Ch30,Ch30_U2,224218,5.60545
Ch0,Ch0_U1,224223,5.605575
Ch31,Ch31_U1,224223,5.605575
Ch26,Ch26_U1,224226,5.60565
Ch20,Ch20_U4,224232,5.6058
Ch0,Ch0_U1,224234,5.60585
Ch29,Ch29_U2,224234,5.60585
Ch6,Ch6_U1,224235,5.605875
Ch34,Ch34_U1,224241,5.606025
Ch52,Ch52_U1,224243,5.606075
Ch38,Ch38_U1,224244,5.6061
Ch51,Ch51_U1,224247,5.606175
Ch18,Ch18_U2,224248,5.6062
Ch3,Ch3_U1,224253,5.606325
Ch5,Ch5_U1,224262,5.60655
Ch30,Ch30_U2,224270,5.60675
Ch29,Ch29_U2,224271,5.606775
Ch2,Ch2_U1,224280,5.607
Ch36,Ch36_U2,224281,5.607025
Ch36,Ch36_U2,224292,5.6073
Ch54,Ch54_U3,224292,5.6073
Ch22,Ch22_U1,224297,5.607425
Ch51,Ch51_U1,224307,5.607675
Ch30,Ch30_U2,224321,5.608025
Ch52,Ch52_U5,224321,5.608025
Ch6,Ch6_U2,224322,5.60805
Ch8,Ch8_U1,224324,5.6081
Ch0,Ch0_U1,224333,5.608325
Ch8,Ch8_U2,224337,5.608425
Ch32,Ch32_U3,224344,5.6086
Ch29,Ch29_U1,224352,5.6088
Ch8,Ch8_U1,224353,5.608825
Ch47,Ch47_U1,224365,5.609125
Ch54,Ch54_U3,224371,5.609275
Ch37,Ch37_U1,224373,5.609325
Ch37,Ch37_U1,224393,5.609825
Ch30,Ch30_U1,224398,5.60995
Ch20,Ch20_U4,224399,5.609975
Ch31,Ch31_U1,224403,5.610075
Ch6,Ch6_U2,224407,5.610175
Ch51,Ch51_U1,224411,5.610275
Ch12,Ch12_U1,224430,5.61075
Ch0,Ch0_U1,224438,5.61095
Ch29,Ch29_U2,224438,5.61095
Ch3,Ch3_U1,224449,5.611225
Ch54,Ch54_U3,224451,5.611275
Ch30,Ch30_U2,224456,5.6114
Ch0,Ch0_U1,224458,5.61145
Ch2,Ch2_U1,224471,5.611775
Ch31,Ch31_U1,224474,5.61185
Ch51,Ch51_U1,224476,5.6119
Ch52,Ch52_U5,224479,5.611975
Ch54,Ch54_U2,224510,5.61275
Ch8,Ch8_U2,224537,5.613425
Ch51,Ch51_U1,224552,5.6138
Ch21,Ch21_U1,224556,5.6139
Ch36,Ch36_U2,224556,5.6139
Ch54,Ch54_U2,224557,5.613925
Ch47,Ch47_U2,224565,5.614125
Ch16,Ch16_U1,224586,5.61465
Ch26,Ch26_U2,224587,5.614675
Ch36,Ch36_U2,224592,5.6148
Ch44,Ch44_U1,224594,5.61485
Ch30,Ch30_U1,224597,5.614925
Ch54,Ch54_U2,224597,5.614925
Ch0,Ch0_U1,224607,5.615175
Ch8,Ch8_U2,224610,5.61525
Ch8,Ch8_U1,224623,5.615575
Ch51,Ch51_U1,224639,5.615975
Ch52,Ch52_U5,224647,5.616175
Ch30,Ch30_U1,224676,5.6169
Ch36,Ch36_U2,224684,5.6171
Ch8,Ch8_U2,224689,5.617225
Ch21,Ch21_U2,224700,5.6175
Ch35,Ch35_U1,224712,5.6178
Ch0,Ch0_U1,224715,5.617875
Ch26,Ch26_U4,224719,5.617975
Ch36,Ch36_U2,224740,5.6185
Ch52,Ch52_U3,224746,5.61865
Ch30,Ch30_U2,224748,5.6187
Ch29,Ch29_U2,224752,5.6188
Ch36,Ch36_U2,224756,5.6189
Ch38,Ch38_U3,224779,5.619475
Ch51,Ch51_U1,224783,5.619575
Ch55,Ch55_U1,224784,5.6196
Ch51,Ch51_U1,224814,5.62035
Ch0,Ch0_U1,224851,5.621275
Ch51,Ch51_U1,224859,5.621475
Ch36,Ch36_U1,224879,5.621975
Ch51,Ch51_U1,224886,5.62215
Ch36,Ch36_U1,224955,5.623875
Ch0,Ch0_U1,224958,5.62395
Ch38,Ch38_U3,224966,5.62415
Ch51,Ch51_U1,224973,5.624325
Ch40,Ch40_U1,224974,5.62435
Ch51,Ch51_U1,224988,5.6247
Ch8,Ch8_U1,225012,5.6253
Ch36,Ch36_U1,225043,5.626075
Ch51,Ch51_U1,225043,5.626075
Ch51,Ch51_U1,225077,5.626925
Ch0,Ch0_U1,225105,5.627625
Ch30,Ch30_U2,225181,5.629525
Ch0,Ch0_U1,225266,5.63165
Ch51,Ch51_U1,225283,5.632075
Ch29,Ch29_U2,225378,5.63445
Ch36,Ch36_U2,225402,5.63505
Ch30,Ch30_U2,225422,5.63555
Ch0,Ch0_U1,225430,5.63575
Ch30,Ch30_U2,225437,5.635925
Ch26,Ch26_U2,225592,5.6398
Ch51,Ch51_U1,225600,5.64
Ch54,Ch54_U3,225608,5.6402
Ch21,Ch21_U2,225632,5.6408
Ch30,Ch30_U1,225666,5.64165
Ch26,Ch26_U2,225787,5.644675
Ch30,Ch30_U1,225800,5.645
Ch54,Ch54_U2,225827,5.645675
Ch0,Ch0_U1,225828,5.6457
Ch51,Ch51_U1,225988,5.6497
Ch54,Ch54_U2,226003,5.650075
Ch16,Ch16_U1,226007,5.650175
Ch0,Ch0_U1,226046,5.65115
Ch51,Ch51_U1,226224,5.6556
Ch31,Ch31_U1,226245,5.656125
Ch30,Ch30_U2,226246,5.65615
Ch51,Ch51_U1,226404,5.6601
Ch26,Ch26_U4,226451,5.661275
Ch31,Ch31_U2,226477,5.661925
Ch44,Ch44_U1,226510,5.66275
Ch30,Ch30_U2,226548,5.6637
Ch26,Ch26_U2,226581,5.664525
Ch26,Ch26_U4,226698,5.66745
Ch51,Ch51_U1,226700,5.6675
Ch21,Ch21_U2,226710,5.66775
Ch31,Ch31_U1,226713,5.667825
Ch0,Ch0_U1,226714,5.66785
Ch26,Ch26_U4,226859,5.671475
Ch30,Ch30_U2,226930,5.67325
Ch0,Ch0_U1,226961,5.674025
Ch54,Ch54_U2,227116,5.6779
Ch30,Ch30_U2,227176,5.6794
Ch51,Ch51_U1,227185,5.679625
Ch51,Ch51_U1,227202,5.68005
Ch52,Ch52_U2,227211,5.680275
Ch54,Ch54_U2,227213,5.680325
Ch54,Ch54_U2,227347,5.683675
Ch26,Ch26_U4,227399,5.684975
Ch54,Ch54_U3,227522,5.68805
Ch30,Ch30_U2,227601,5.690025
Ch26,Ch26_U3,227631,5.690775
Ch54,Ch54_U2,227808,5.6952
Ch30,Ch30_U1,227887,5.697175
Ch26,Ch26_U2,228117,5.702925
Ch31,Ch31_U1,228177,5.704425
Ch31,Ch31_U1,228381,5.709525
Ch0,Ch0_U1,228390,5.70975
Ch51,Ch51_U1,228597,5.714925
Ch30,Ch30_U2,228635,5.715875
Ch26,Ch26_U2,228700,5.7175
Ch54,Ch54_U2,228886,5.72215
Ch54,Ch54_U2,229077,5.726925
Ch30,Ch30_U2,229299,5.732475
Ch54,Ch54_U3,229542,5.73855
Ch30,Ch30_U1,229558,5.73895
Ch26,Ch26_U4,229570,5.73925
Ch26,Ch26_U2,229966,5.74915
Ch30,Ch30_U1,230029,5.750725
Ch54,Ch54_U3,230326,5.75815
Ch54,Ch54_U2,230681,5.767025
Ch26,Ch26_U2,230783,5.769575
Ch30,Ch30_U1,230855,5.771375
Ch54,Ch54_U2,231057,5.776425
Ch26,Ch26_U4,231171,5.779275
Ch31,Ch31_U2,231227,5.780675
Ch26,Ch26_U2,231757,5.793925
Ch20,Ch20_U1,288140,7.2035
Ch20,Ch20_U2,288259,7.206475
Ch19,Ch19_U4,288264,7.2066
Ch18,Ch18_U1,288298,7.20745
Ch6,Ch6_U2,288333,7.208325
Ch8,Ch8_U2,288353,7.208825
Ch13,Ch13_U1,288359,7.208975
Ch26,Ch26_U2,288360,7.209
Ch29,Ch29_U2,288365,7.209125
Ch20,Ch20_U3,288366,7.20915
Ch26,Ch26_U2,288371,7.209275
Ch32,Ch32_U1,288375,7.209375
Ch12,Ch12_U1,288384,7.2096
Ch8,Ch8_U2,288387,7.209675
Ch38,Ch38_U1,288387,7.209675
Ch0,Ch0_U1,288391,7.209775
Ch51,Ch51_U1,288393,7.209825
Ch30,Ch30_U1,288397,7.209925
Ch6,Ch6_U2,288400,7.21
Ch26,Ch26_U2,288405,7.210125
Ch29,Ch29_U2,288406,7.21015
Ch12,Ch12_U1,288408,7.2102
Ch0,Ch0_U1,288410,7.21025
Ch20,Ch20_U4,288410,7.21025
Ch34,Ch34_U1,288416,7.2104
Ch52,Ch52_U2,288423,7.210575
Ch26,Ch26_U4,288432,7.2108
Ch52,Ch52_U1,288434,7.21085
Ch37,Ch37_U1,288436,7.2109
Ch6,Ch6_U2,288444,7.2111
Ch36,Ch36_U2,288445,7.211125
Ch53,Ch53_U1,288446,7.21115
Ch5,Ch5_U1,288449,7.211225
Ch7,Ch7_U1,288456,7.2114
Ch8,Ch8_U2,288463,7.211575
Ch52,Ch52_U6,288475,7.211875
Ch8,Ch8_U1,288482,7.21205
Ch51,Ch51_U1,288482,7.21205
Ch19,Ch19_U5,288483,7.212075
Ch31,Ch31_U2,288490,7.21225
Ch29,Ch29_U2,288493,7.212325
Ch8,Ch8_U2,288495,7.212375
Ch26,Ch26_U3,288495,7.212375
Ch32,Ch32_U3,288502,7.21255
Ch26,Ch26_U2,288504,7.2126
Ch8,Ch8_U2,288511,7.212775
Ch38,Ch38_U2,288511,7.212775
Ch52,Ch52_U2,288520,7.213
Ch47,Ch47_U1,288522,7.21305
Ch37,Ch37_U1,288532,7.2133
Ch12,Ch12_U1,288543,7.213575
Ch8,Ch8_U2,288548,7.2137
Ch51,Ch51_U1,288551,7.213775
Ch52,Ch52_U2,288553,7.213825
Ch0,Ch0_U1,288558,7.21395
Ch37,Ch37_U1,288558,7.21395
Ch6,Ch6_U2,288565,7.214125
Ch8,Ch8_U2,288586,7.21465
Ch26,Ch26_U2,288587,7.214675
Ch54,Ch54_U2,288587,7.214675
Ch0,Ch0_U1,288597,7.214925
Ch5,Ch5_U1,288606,7.21515
Ch58,Ch58_U3,288610,7.21525
Ch30,Ch30_U2,288622,7.21555
Ch51,Ch51_U1,288632,7.2158
Ch21,Ch21_U1,288642,7.21605
Ch51,Ch51_U1,288646,7.21615
Ch29,Ch29_U2,288658,7.21645
Ch47,Ch47_U2,288660,7.2165
Ch7,Ch7_U1,288665,7.216625
Ch3,Ch3_U1,288665,7.216625
Ch0,Ch0_U1,288673,7.216825
Ch30,Ch30_U1,288679,7.216975
Ch12,Ch12_U1,288681,7.217025
Ch51,Ch51_U1,288681,7.217025
Ch8,Ch8_U1,288689,7.217225
Ch54,Ch54_U1,288695,7.217375
Ch51,Ch51_U1,288700,7.2175
Ch26,Ch26_U2,288704,7.2176
Ch6,Ch6_U2,288706,7.21765
Ch22,Ch22_U2,288706,7.21765
Ch16,Ch16_U1,288719,7.217975
Ch51,Ch51_U1,288722,7.21805
Ch36,Ch36_U2,288722,7.21805
Ch40,Ch40_U1,288729,7.218225
Ch52,Ch52_U2,288756,7.2189
Ch38,Ch38_U2,288770,7.21925
Ch30,Ch30_U1,288785,7.219625
Ch21,Ch21_U2,288790,7.21975
Ch54,Ch54_U2,288800,7.22
Ch36,Ch36_U2,288814,7.22035
Ch8,Ch8_U2,288821,7.220525
Ch29,Ch29_U2,288826,7.22065
Ch0,Ch0_U1,288848,7.2212
Ch30,Ch30_U2,288858,7.22145
Ch31,Ch31_U2,288863,7.221575
Ch26,Ch26_U2,288880,7.222
Ch31,Ch31_U1,288880,7.222
Ch30,Ch30_U2,288903,7.222575
Ch51,Ch51_U1,288920,7.223
Ch54,Ch54_U2,288927,7.223175
Ch51,Ch51_U1,288931,7.223275
Ch30,Ch30_U2,288963,7.224075
Ch0,Ch0_U1,288972,7.2243
Ch36,Ch36_U1,288980,7.2245
Ch38,Ch38_U2,288986,7.22465
Ch36,Ch36_U2,289004,7.2251
Ch51,Ch51_U1,289052,7.2263
Ch0,Ch0_U1,289054,7.22635
Ch31,Ch31_U2,289062,7.22655
Ch51,Ch51_U1,289075,7.226875
Ch36,Ch36_U2,289084,7.2271
Ch35,Ch35_U1,289128,7.2282
Ch36,Ch36_U2,289164,7.2291
Ch51,Ch51_U1,289170,7.22925
Ch36,Ch36_U1,289175,7.229375
Ch29,Ch29_U2,289182,7.22955
Ch30,Ch30_U1,289192,7.2298
Ch36,Ch36_U2,289194,7.22985
Ch36,Ch36_U2,289212,7.2303
Ch51,Ch51_U1,289233,7.230825
Ch36,Ch36_U2,289301,7.232525
Ch36,Ch36_U2,289314,7.23285
Ch31,Ch31_U2,289435,7.235875
Ch54,Ch54_U3,289526,7.23815
Ch30,Ch30_U1,289557,7.238925
Ch54,Ch54_U3,289681,7.242025
Ch30,Ch30_U1,289709,7.242725
Ch54,Ch54_U3,289803,7.245075
Ch54,Ch54_U3,289946,7.24865
Ch30,Ch30_U2,289957,7.248925
Ch0,Ch0_U1,289967,7.249175
Ch21,Ch21_U2,290061,7.251525
Ch31,Ch31_U1,290078,7.25195
Ch30,Ch30_U1,290093,7.252325
Ch54,Ch54_U2,290095,7.252375
Ch26,Ch26_U4,290147,7.253675
Ch8,Ch8_U1,290152,7.2538
Ch54,Ch54_U2,290196,7.2549
Ch30,Ch30_U2,290199,7.254975
Ch30,Ch30_U1,290354,7.25885
Ch0,Ch0_U1,290384,7.2596
Ch38,Ch38_U2,290496,7.2624
Ch30,Ch30_U2,290516,7.2629
Ch26,Ch26_U2,290543,7.263575
Ch51,Ch51_U1,290545,7.263625
Ch51,Ch51_U1,290674,7.26685
Ch44,Ch44_U1,290689,7.267225
Ch30,Ch30_U1,290717,7.267925
Ch21,Ch21_U2,290756,7.2689
Ch0,Ch0_U1,290757,7.268925
Ch51,Ch51_U1,290915,7.272875
Ch30,Ch30_U1,290936,7.2734
Ch26,Ch26_U3,290954,7.27385
Ch0,Ch0_U1,290955,7.273875
Ch51,Ch51_U1,291135,7.278375
Ch30,Ch30_U2,291183,7.279575
Ch26,Ch26_U4,291192,7.2798
Ch0,Ch0_U1,291197,7.279925
Ch54,Ch54_U3,291431,7.285775
Ch0,Ch0_U1,291444,7.2861
Ch30,Ch30_U2,291459,7.286475
Ch30,Ch30_U2,291591,7.289775
Ch31,Ch31_U2,291676,7.2919
Ch54,Ch54_U3,291679,7.291975
Ch22,Ch22_U1,291700,7.2925
Ch0,Ch0_U1,291701,7.292525
Ch54,Ch54_U3,291900,7.2975
Ch54,Ch54_U3,292082,7.30205
Ch30,Ch30_U1,292205,7.305125
Ch54,Ch54_U3,292212,7.3053
Ch54,Ch54_U3,292385,7.309625
Ch30,Ch30_U2,292485,7.312125
Ch30,Ch30_U1,292662,7.31655
Ch51,Ch51_U1,292699,7.317475
Ch54,Ch54_U3,292714,7.31785
Ch26,Ch26_U2,292766,7.31915
Ch54,Ch54_U3,292920,7.323
Ch30,Ch30_U1,292992,7.3248
Ch30,Ch30_U1,293011,7.325275
Ch54,Ch54_U2,293168,7.3292
Ch30,Ch30_U2,293370,7.33425
Ch54,Ch54_U3,293391,7.334775
Ch26,Ch26_U2,293673,7.341825
Ch54,Ch54_U2,293790,7.34475
Ch26,Ch26_U4,293902,7.34755
Ch54,Ch54_U3,293969,7.349225
Ch30,Ch30_U1,294079,7.351975
Ch26,Ch26_U4,294127,7.353175
Ch31,Ch31_U2,294404,7.3601
Ch30,Ch30_U2,294674,7.36685
Ch54,Ch54_U3,294685,7.367125
Ch31,Ch31_U1,294984,7.3746
Ch30,Ch30_U2,294985,7.374625
Ch26,Ch26_U2,295123,7.378075
Ch30,Ch30_U1,295628,7.3907
Ch54,Ch54_U3,295668,7.3917
Ch31,Ch31_U2,295791,7.394775
Ch54,Ch54_U3,296158,7.40395
Ch52,Ch52_U2,297067,7.426675
Ch20,Ch20_U1,347667,8.691675
Ch19,Ch19_U1,347757,8.693925
Ch18,Ch18_U1,347790,8.69475
Ch20,Ch20_U2,347804,8.6951
Ch0,Ch0_U1,347813,8.695325
Ch8,Ch8_U2,347815,8.695375
Ch32,Ch32_U3,347828,8.6957
Ch31,Ch31_U1,347834,8.69585
Ch26,Ch26_U4,347837,8.695925
Ch13,Ch13_U1,347841,8.696025
Ch20,Ch20_U3,347854,8.69635
Ch26,Ch26_U2,347858,8.69645
Ch0,Ch0_U1,347866,8.69665
Ch12,Ch12_U1,347871,8.696775
Ch29,Ch29_U2,347871,8.696775
Ch26,Ch26_U3,347876,8.6969
Ch34,Ch34_U1,347881,8.697025
Ch32,Ch32_U1,347882,8.69705
Ch6,Ch6_U2,347886,8.69715
Ch26,Ch26_U2,347888,8.6972
Ch0,Ch0_U1,347895,8.697375
Ch38,Ch38_U1,347899,8.697475
Ch51,Ch51_U1,347900,8.6975
Ch12,Ch12_U1,347901,8.697525
Ch30,Ch30_U2,347905,8.697625
Ch31,Ch31_U1,347906,8.69765
Ch55,Ch55_U1,347908,8.6977
Ch37,Ch37_U1,347912,8.6978
Ch53,Ch53_U1,347914,8.69785
Ch3,Ch3_U1,347919,8.697975
Ch7,Ch7_U1,347933,8.698325
Ch52,Ch52_U1,347937,8.698425
Ch54,Ch54_U3,347937,8.698425
Ch19,Ch19_U4,347948,8.6987
Ch5,Ch5_U1,347953,8.698825
Ch38,Ch38_U3,347961,8.699025
Ch30,Ch30_U2,347964,8.6991
Ch36,Ch36_U2,347964,8.6991
Ch8,Ch8_U2,347967,8.699175
Ch55,Ch55_U1,347967,8.699175
Ch51,Ch51_U1,347974,8.69935
Ch6,Ch6_U1,347979,8.699475
Ch47,Ch47_U1,347982,8.69955
Ch38,Ch38_U3,348012,8.7003
Ch35,Ch35_U1,348015,8.700375
Ch0,Ch0_U1,348022,8.70055
Ch53,Ch53_U1,348022,8.70055
Ch6,Ch6_U2,348026,8.70065
Ch20,Ch20_U4,348027,8.700675
Ch12,Ch12_U1,348037,8.700925
Ch30,Ch30_U2,348038,8.70095
Ch51,Ch51_U1,348057,8.701425
Ch51,Ch51_U1,348070,8.70175
Ch0,Ch0_U1,348079,8.701975
Ch26,Ch26_U4,348087,8.702175
Ch6,Ch6_U2,348095,8.702375
Ch21,Ch21_U1,348098,8.70245
Ch30,Ch30_U1,348098,8.70245
Ch54,Ch54_U3,348102,8.70255
Ch31,Ch31_U1,348103,8.702575
Ch29,Ch29_U2,348105,8.702625
Ch8,Ch8_U1,348118,8.70295
Ch6,Ch6_U2,348125,8.703125
Ch51,Ch51_U1,348129,8.703225
Ch8,Ch8_U1,348135,8.703375
Ch30,Ch30_U1,348157,8.703925
Ch51,Ch51_U1,348157,8.703925
Ch2,Ch2_U1,348161,8.704025
Ch44,Ch44_U1,348171,8.704275
Ch6,Ch6_U2,348175,8.704375
Ch16,Ch16_U1,348183,8.704575
Ch47,Ch47_U2,348184,8.7046
Ch0,Ch0_U1,348196,8.7049
Ch38,Ch38_U1,348198,8.70495
Ch54,Ch54_U1,348202,8.70505
Ch36,Ch36_U2,348204,8.7051
Ch31,Ch31_U1,348209,8.705225
Ch51,Ch51_U1,348210,8.70525
Ch26,Ch26_U1,348246,8.70615
Ch21,Ch21_U2,348247,8.706175
Ch51,Ch51_U1,348259,8.706475
Ch30,Ch30_U1,348269,8.706725
Ch0,Ch0_U1,348272,8.7068
Ch3,Ch3_U1,348280,8.707
Ch30,Ch30_U2,348283,8.707075
Ch51,Ch51_U1,348287,8.707175
Ch0,Ch0_U1,348349,8.708725
Ch29,Ch29_U2,348356,8.7089
Ch36,Ch36_U2,348388,8.7097
Ch31,Ch31_U2,348415,8.710375
Ch51,Ch51_U1,348429,8.710725
Ch26,Ch26_U4,348449,8.711225
Ch31,Ch31_U1,348451,8.711275
Ch36,Ch36_U3,348451,8.711275
Ch51,Ch51_U1,348459,8.711475
Ch51,Ch51_U1,348475,8.711875
Ch51,Ch51_U1,348488,8.7122
Ch54,Ch54_U2,348489,8.712225
Ch38,Ch38_U3,348491,8.712275
Ch36,Ch36_U1,348509,8.712725
Ch36,Ch36_U2,348544,8.7136
Ch36,Ch36_U2,348590,8.71475
Ch36,Ch36_U2,348649,8.716225
Ch51,Ch51_U1,348649,8.716225
Ch36,Ch36_U1,348663,8.716575
Ch36,Ch36_U2,348683,8.717075
Ch30,Ch30_U2,348786,8.71965
Ch36,Ch36_U2,348845,8.721125
Ch30,Ch30_U2,348904,8.7226
Ch36,Ch36_U2,349044,8.7261
Ch30,Ch30_U2,349060,8.7265
Ch31,Ch31_U2,349066,8.72665
Ch26,Ch26_U2,349212,8.7303
Ch36,Ch36_U1,349215,8.730375
Ch21,Ch21_U2,349216,8.7304
Ch30,Ch30_U4,349219,8.730475
Ch31,Ch31_U1,349225,8.730625
Ch31,Ch31_U1,349387,8.734675
Ch36,Ch36_U2,349405,8.735125
Ch26,Ch26_U4,349417,8.735425
Ch54,Ch54_U2,349430,8.73575
Ch30,Ch30_U2,349442,8.73605
Ch26,Ch26_U5,349579,8.739475
Ch54,Ch54_U2,349597,8.739925
Ch51,Ch51_U1,349602,8.74005
Ch30,Ch30_U2,349604,8.7401
Ch8,Ch8_U2,349610,8.74025
Ch0,Ch0_U1,349628,8.7407
Ch21,Ch21_U2,349649,8.741225
Ch54,Ch54_U2,349760,8.744
Ch51,Ch51_U1,349784,8.7446
Ch26,Ch26_U4,349803,8.745075
Ch30,Ch30_U2,349814,8.74535
Ch54,Ch54_U2,349867,8.746675
Ch36,Ch36_U2,350010,8.75025
Ch51,Ch51_U1,350016,8.7504
Ch36,Ch36_U1,350026,8.75065
Ch51,Ch51_U1,350030,8.75075
Ch26,Ch26_U4,350040,8.751
Ch30,Ch30_U1,350040,8.751
Ch26,Ch26_U5,350058,8.75145
Ch31,Ch31_U1,350070,8.75175
Ch51,Ch51_U1,350196,8.7549
Ch54,Ch54_U3,350218,8.75545
Ch16,Ch16_U1,350280,8.757
Ch30,Ch30_U1,350319,8.757975
Ch51,Ch51_U1,350367,8.759175
Ch51,Ch51_U1,350384,8.7596
Ch22,Ch22_U1,350495,8.762375
Ch30,Ch30_U1,350603,8.765075
Ch36,Ch36_U2,350611,8.765275
Ch51,Ch51_U1,350699,8.767475
Ch30,Ch30_U2,351038,8.77595
Ch0,Ch0_U1,351055,8.776375
Ch51,Ch51_U1,351179,8.779475
Ch30,Ch30_U2,351276,8.7819
Ch26,Ch26_U4,351306,8.78265
Ch0,Ch0_U1,351348,8.7837
Ch26,Ch26_U4,351520,8.788
Ch54,Ch54_U2,351618,8.79045
Ch26,Ch26_U2,351805,8.795125
Ch26,Ch26_U4,352081,8.802025
Ch30,Ch30_U2,352115,8.802875
Ch54,Ch54_U2,352228,8.8057
Ch30,Ch30_U1,352354,8.80885
Ch0,Ch0_U1,352392,8.8098
Ch30,Ch30_U3,352708,8.8177
Ch0,Ch0_U1,352714,8.81785
Ch54,Ch54_U3,352739,8.818475
Ch30,Ch30_U1,352741,8.818525
Ch30,Ch30_U2,353005,8.825125
Ch29,Ch29_U2,353043,8.826075
Ch54,Ch54_U3,353208,8.8302
Ch54,Ch54_U2,353437,8.835925
Ch30,Ch30_U4,353725,8.843125
Ch31,Ch31_U1,353725,8.843125
Ch52,Ch52_U2,354028,8.8507
Ch54,Ch54_U2,354029,8.850725
Ch30,Ch30_U1,354111,8.852775
Ch54,Ch54_U3,354397,8.859925
Ch26,Ch26_U3,355037,8.875925
Ch54,Ch54_U3,355447,8.886175
Ch52,Ch52_U2,355630,8.89075
Ch54,Ch54_U3,356108,8.9027
Ch26,Ch26_U4,356246,8.90615
Ch31,Ch31_U2,356266,8.90665
Ch4,Ch4_U1,356554,8.91385
Ch20,Ch20_U1,400472,10.0118
Ch20,Ch20_U2,400603,10.015075
Ch18,Ch18_U1,400627,10.015675
Ch19,Ch19_U4,400643,10.016075
Ch54,Ch54_U2,400669,10.016725
Ch0,Ch0_U1,400672,10.0168
Ch6,Ch6_U2,400685,10.017125
Ch26,Ch26_U2,400685,10.017125
Ch13,Ch13_U1,400693,10.017325
Ch8,Ch8_U2,400699,10.017475
Ch0,Ch0_U1,400702,10.01755
Ch26,Ch26_U2,400709,10.017725
Ch32,Ch32_U3,400713,10.017825
Ch8,Ch8_U1,400718,10.01795
Ch31,Ch31_U1,400720,10.018
Ch0,Ch0_U1,400722,10.01805
Ch12,Ch12_U1,400734,10.01835
Ch26,Ch26_U1,400735,10.018375
Ch32,Ch32_U1,400748,10.0187
Ch52,Ch52_U1,400754,10.01885
Ch6,Ch6_U2,400761,10.019025
Ch51,Ch51_U1,400768,10.0192
Ch20,Ch20_U4,400771,10.019275
Ch6,Ch6_U2,400773,10.019325
Ch38,Ch38_U1,400775,10.019375
Ch34,Ch34_U1,400776,10.0194
Ch0,Ch0_U1,400780,10.0195
Ch6,Ch6_U2,400787,10.019675
Ch7,Ch7_U1,400791,10.019775
Ch29,Ch29_U2,400793,10.019825
Ch6,Ch6_U2,400800,10.02
Ch52,Ch52_U6,400807,10.020175
Ch30,Ch30_U2,400819,10.020475
